,InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified,CI,decade,IndividualFishID,Dissector,DissectionDate,Sex,TotalLength_mm,StandardLength_mm,weight_mg,ARTHROPODS_GUTCONTENTS,NotesOnSpecimenPriorToDissection,Skin,BuccalCavity,BodyCavity,CYST.SMALL.PectoralFin,PelvicFin,MONO.G.AnalFin,CYST.FIN.CaudalFin,CYST.SMALL.CaudalFin,CYST.UNKN.CAUDALFIN,CYST.BIG.CAUDALFIN,DorsalFin,Gonad,ACANTH.NEMOR.Liver,META.BOLISM.LIVER,Spleen,CYST.UNK.SPLEEN,TREM.POST.Kidney,TREM.POS.Eye,TREM.POST.Eye,TREM.IS.Eye,TREM.SHY.EYE,TREM.SCORP.EYE,Heart,MYX.STWY.GallBladder,CYST.UNK.GALLBLADDER,Stomach,NEM.OODLE.INTESTINE,NEM.W.INTESTINE,NEM.ESIS.INTESTINE,NEM.UNK.INTESTINE,NEM.LARV.INTESTINE,TREM.GA.Intestine,CEST.WOAD.Intestine,CEST.MIPI.INTESTINE,CEST.TIRGA.INTESTINE,CEST.PROT.Intestine,CEST.UNK.INTESTINE,CEST.Y.INTESTINE,NEM.LARV.CONNECTIVETISSUE,ACANTH.BLVE.CONNECTIVETISSUE,ACANTH.NEMOR.CONNECTIVETISSUE,MYX.STWY.CONNECTIVETISSUE,META.BOLISM.CONNECTIVETISSUE,TREM.IS.CONNECTIVETISSUE,TREM.POS.ConnectiveTissue,TREM.POST.ConnectiveTissue,TREM.UNK.CONNECTIVETISSUE,CYST.UNK.ConnectiveTissue,META.Z.Gill,MONO.SASE.Gill,MYX.THIN.GILL,MYX.UPC.GILL,CYST.UNK.GILL,NEM.OODLE.FLUSH,NEM.PRETZ.FLUSH,ACANTH.NEMOR.FLUSH,TREM.POS.FLUSH,TREM.POST.FLUSH,TREM.IS.FLUSH,META.BOLISM.FLUSH,CEST.MIPI.Flush,CEST.PROT.Flush,CEST.UNK.FLUSH,ACANTH.NEMOR.VOUCH,ACANTH.BLVE.VOUCH,CEST.PROT.VOUCH,CEST.WOAD.VOUCH,CEST.MIPI.VOUCH,CEST.TRIGA.VOUCH,CEST.UNK.VOUCH,CEST.Y.VOUCH,META.BOLISM.VOUCH,META.Z.VOUCH,NEM.PRETZ.VOUCH,NEM.OODLE.VOUCH,NEM.ESIS.VOUCH,NEM.W.VOUCH,NEM.LARV.VOUCH,TREM.GA.VOUCH,TREM.SCORP.VOUCH,TREM.SHY.VOUCH,TREM.IS.VOUCH,TREM.POS.VOUCH,TREM.POST.VOUCH,TREM.UNK.VOUCH,MONO.SASE.VOUCH,MONO.G.VOUCH,MYX.STWY.VOUCH,MYX.THIN.VOUCH,MYX.UPC.VOUCH,CYST.FIN.VOUCH,CYST.UNKN.VOUCH,MONO.SASE.SLIDE
,TU,,177787,21,Gambusia affinis,,,,,,,,,,,,,Pearl River along right bank 0.8 mi below LA hwy 10,,,1996,1,13,RD and JS Suttkus,,,,,,,,177787_02,JT SC DMDM,08/06/2024,F,30,24,203,Y,randomly selected from a group of 7 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,0,0,0,0,0,0,0,0,0
,TU,,68757,18,Gambusia affinis,,,,,,,,,,,,,Pearl River just below sill at Pools Bluff; 4 mi S of Bogalusa,,,1971,4,20,Suttkus and Thompson,,,,,,,,68757_02,IJ KL,08/06/2024,F,35,28,391,NA,randomly selected from 16 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,NA,5,NA,0,0,0,0,0,0,0,0,0
,TU,,150515,29,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank at River mile 54,,,1987,10,29,Suttkus and Caruso,,,,,,,,150515_01,DJB DMDM,08/08/24,NA,30,24,215,NA,13 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0
,TU,,150515,29,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank at River mile 54,,,1987,10,29,Suttkus and Caruso,,,,,,,,150515_04,DJB,08/08/24,NA,32,24,212,NA,13 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,1,0,0,0,0,0
,TU,,31242,52,Gambusia affinis,,,,,,,,,,,,,"Pearl River at river mile 53.7, 2.3 mi SE of Bogalusa",,,1963,9,29,Suttkus and Gunning,,,,,,,,31242_04,DMDM KL,08/08/24,NA,39,33,541,NA,Only 4 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1,0,1,0,0,0,0,0
,TU,,31242,52,Gambusia affinis,,,,,,,,,,,,,"Pearl River at river mile 53.7, 2.3 mi SE of Bogalusa",,,1963,9,29,Suttkus and Gunning,,,,,,,,31242_01,KL CJW,08/08/24,F,37,30,543,Y,Only 4 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0
,TU,,150515,29,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank at River mile 54,,,1987,10,29,Suttkus and Caruso,,,,,,,,150515_02,jt djb kl,08/08/2024,m,27,21,140,na,13 viable due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,TU,,30981,13,Gambusia affinis,,,,,,,,,,,,,pr above dam at pools bluff,,,1963,11,21,suttkus and jenning,,,,,,,,30981_01,ij djb cjw,08/08/2024,na,32,24,236,na,no liver,0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,TU,,30981,13,Gambusia affinis,,,,,,,,,,,,,pr above dam at pools bluff,,,1963,11,21,suttkus and jenning,,,,,,,,30981_02,djb kl cjw,08/08/2024,na,30,25,187,na,,0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,30981,13,Gambusia affinis,,,,,,,,,,,,,pr above dam at pools bluff,,,1963,11,21,suttkus and jenning,,,,,,,,30981_03,sc djb gmc,08/08/2024,m,30,25,193,na,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,30981,13,Gambusia affinis,,,,,,,,,,,,,pr above dam at pools bluff,,,1963,11,21,suttkus and jenning,,,,,,,,30981_04,jt djb dmdm,08/08/2024,na,28,22,185,na,no liver,0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31242,52,Gambusia affinis,,,,,,,,,,,,,"Pearl River at river mile 53.7, 2.3 mi SE of Bogalusa",,,1963,9,29,Suttkus and Gunning,,,,,,,,31242_03,kl gmc dmdm,08/08/2024,na,27,22,151,na,"oly 4 viable due to size, no liver",0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31242,52,Gambusia affinis,,,,,,,,,,,,,"Pearl River at river mile 53.7, 2.3 mi SE of Bogalusa",,,1963,9,29,Suttkus and Gunning,,,,,,,,31242_02,kl dmdm cjw,08/08/2024,f,35,27,355,y,"no liver, only 4 viable due to size",0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,68757,18,Gambusia affinis,,,,,,,,,,,,,Pearl River just below sill at Pools Bluff; 4 mi S of Bogalusa,,,1971,4,20,Suttkus and Thompson,,,,,,,,68757_03,jt sc dmdm,08/08/2024,f,40,32,622,na,randomly selected from 16 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
,TU,,68757,18,Gambusia affinis,,,,,,,,,,,,,Pearl River just below sill at Pools Bluff; 4 mi S of Bogalusa,,,1971,4,20,Suttkus and Thompson,,,,,,,,68757_04,DJB GMC,08/08/2024,NA,37,29,426,Y,randomly selected from 16 due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TU,,68757,18,Gambusia affinis,,,,,,,,,,,,,Pearl River just below sill at Pools Bluff; 4 mi S of Bogalusa,,,1971,4,20,Suttkus and Thompson,,,,,,,,68757_01,DJB GMC JT IJ,08/08/2024,NA,29,22,269,Y,randomly selected from 16 due to size,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,TU,,150515,29,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank at River mile 54,,,1987,10,29,Suttkus and Caruso,,,,,,,,150515_03,DJB GMC,08/08/2024,f,39,33,na,na,13 viable in lot due to size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,TU,,150525,40,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank just above Pools Bluff Sill,,,1987,10,29,Suttkus and Caruso,,,,,,,,150525_01,DJB CJW,08/08/2024,f,35,27,327,Y,"only 27 viable because 4 already dissected, 9 under size limits",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,150525,40,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank just above Pools Bluff Sill,,,1987,10,29,Suttkus and Caruso,,,,,,,,150525_02,CJW,08/08/2024,f,31,25,193,Y,"only 27 viable because 4 already dissected, 9 under size limits",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TU,,150525,40,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank just above Pools Bluff Sill,,,1987,10,29,Suttkus and Caruso,,,,,,,,150525_03,DJB DMDM,08/08/2024,na,30,28,378,na,"only 27 viable because 4 already dissected, 9 under size limits",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
,TU,,150525,40,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank just above Pools Bluff Sill,,,1987,10,29,Suttkus and Caruso,,,,,,,,150525_04,DJB DMDM,08/08/2024,na,33,27,255,Y,"only 27 viable because 4 already dissected, 9 under size limits",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TU,,31238,64,Gambusia affinis,,,,,,,,,,,,,"PR, 0.5 mi downstream from Richardson Ldg, or 1.5 mi SE of Bogalusa",,,1963,9,29,Suttkus and Gunning,,,,,,,,31238_01,DJB DMDM,08/08/2024,F,32,26,356,Y,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31238,64,Gambusia affinis,,,,,,,,,,,,,"PR, 0.5 mi downstream from Richardson Ldg, or 1.5 mi SE of Bogalusa",,,1963,9,29,Suttkus and Gunning,,,,,,,,31238_02,DJB GMC,08/08/2024,F,39,32,765,na,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31238,64,Gambusia affinis,,,,,,,,,,,,,"PR, 0.5 mi downstream from Richardson Ldg, or 1.5 mi SE of Bogalusa",,,1963,9,29,Suttkus and Gunning,,,,,,,,31238_03,DJB GMC,08/08/2024,na,34,28,311,na,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,31238,64,Gambusia affinis,,,,,,,,,,,,,"PR, 0.5 mi downstream from Richardson Ldg, or 1.5 mi SE of Bogalusa",,,1963,9,29,Suttkus and Gunning,,,,,,,,31238_04,CJW,08/08/2024,F,33,27,450,Y,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,176966,62,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank just below Pools Bluff Sill,,,1995,10,7,suttkus and dennemann,,,,,,,,176966_01,DJB CJW,08/08/2024,F,34,29,292,Y,"34 viable (1 diff species, 5 previously dissected, 22 < 27 mm)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,176966,62,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank just below Pools Bluff Sill,,,1995,10,7,suttkus and dennemann,,,,,,,,176966_02,DJB KL,08/08/2024,NA,33,25,259,NA,"34 viable (1 diff species, 5 previously dissected, 22 < 27 mm)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,176966,62,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank just below Pools Bluff Sill,,,1995,10,7,suttkus and dennemann,,,,,,,,176966_03,DJB GMC,08/08/2024,F,32,25,218,NA,"34 viable (1 diff species, 5 previously dissected, 22 < 27 mm)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,176966,62,Gambusia affinis,,,,,,,,,,,,,Pearl River along left bank just below Pools Bluff Sill,,,1995,10,7,suttkus and dennemann,,,,,,,,176966_04,DJB CJW,08/08/2024,NA,34,28,296,Y,"34 viable (1 diff species, 5 previously dissected, 22 < 27 mm)",0,0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
,TU,,68702,10,Gambusia affinis,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.5 mi. E of Bogalusa,,,1971,4,20,Suttkus and Thompson,,,,,,,,68702_01,IJ DJB DMDM,08/08/2024,NA,32,27,366,NA,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0
,TU,,68702,10,Gambusia affinis,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.5 mi. E of Bogalusa,,,1971,4,20,Suttkus and Thompson,,,,,,,,68702_02,JT DMDM,08/08/2024,F,41,31,656,Y,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,TU,,68702,10,Gambusia affinis,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.5 mi. E of Bogalusa,,,1971,4,20,Suttkus and Thompson,,,,,,,,68702_03,DJB GMC,08/08/2024,NA,40,32,674,NA,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,27,4,0,0,0,0,0,0,0,0,0
,TU,,68702,10,Gambusia affinis,,,,,,,,,,,,,Pearl River just above Coburn Creek 1.5 mi. E of Bogalusa,,,1971,4,20,Suttkus and Thompson,,,,,,,,68702_04,DJB DMDM,08/08/2024,NA,35,23,359,Y,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,TU,,42432,13,Gambusia affinis,,,,,,,,,,,,,Pearl River just below sill at Pools Bluff; 4 mi S of Bogalusa,,,1966,11,27,"Suttkus, Clemmes, Jordan, Irwin",,,,,,,,42432_01,JT GMC,08/08/2024,NA,31,24,237,NA,"11 only viable, 2 under size requirements",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
,TU,,42432,13,Gambusia affinis,,,,,,,,,,,,,Pearl River just below sill at Pools Bluff; 4 mi S of Bogalusa,,,1966,11,27,"Suttkus, Clemmes, Jordan, Irwin",,,,,,,,42432_02,JT CJW,08/08/2024,F,30,23,257,Y,"11 only viable, 2 under size requirements",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,TU,,42432,13,Gambusia affinis,,,,,,,,,,,,,Pearl River just below sill at Pools Bluff; 4 mi S of Bogalusa,,,1966,11,27,"Suttkus, Clemmes, Jordan, Irwin",,,,,,,,42432_03,JT CJW,08/08/2024,F,38,29,485,Y,"11 only viable, 2 under size requirements",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,42432,13,Gambusia affinis,,,,,,,,,,,,,Pearl River just below sill at Pools Bluff; 4 mi S of Bogalusa,,,1966,11,27,"Suttkus, Clemmes, Jordan, Irwin",,,,,,,,42432_04,JT CJW,08/08/2024,F,34,27,361,Y,"11 only viable, 2 under size requirements",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TU,,68735,11,Gambusia affinis,,,,,,,,,,,,,PR JUST ABOVE SILL AT POOLS BLUFF,,,1971,4,20,SUTTKUS AND THOMPSON,,,,,,,,68735_01,IJ DJB GMC,08/08/2024,M,27,21,162,NA,LIVER NOT FOUND,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
,TU,,68735,11,Gambusia affinis,,,,,,,,,,,,,PR JUST ABOVE SILL AT POOLS BLUFF,,,1971,4,20,SUTTKUS AND THOMPSON,,,,,,,,68735_02,JT DJB CJW,08/08/2024,F,39,31,518,Y,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
